Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.957681,0.926697,0.442524,0.941934,12434,7161,2809068885,2547040186.000000,0.000000,520542,.,.,293819.000000,191765.000000,,1.53218261935,498513,.,.,277136.000000,190517.000000,,1.45465234074,22029,.,.,16683.000000,1248.000000,,13.3677884615,999128,.,.,641468.000000,322093.000000,,1.99156144343,516161,.,.,317081.000000,189650.000000,,1.67192723438,40829,.,.,25054.000000,15013.000000,,1.66882035569,442138,.,.,299333.000000,117430.000000,,2.54903346675
INDEL,*,*,PASS,*,QUAL,*,0.957681,0.926697,0.442524,0.941934,12434,7161,2809068885,2547040186.000000,0.000000,520542,.,.,293819.000000,191765.000000,,1.53218261935,498513,.,.,277136.000000,190517.000000,,1.45465234074,22029,.,.,16683.000000,1248.000000,,13.3677884615,999128,.,.,641468.000000,322093.000000,,1.99156144343,516161,.,.,317081.000000,189650.000000,,1.67192723438,40829,.,.,25054.000000,15013.000000,,1.66882035569,442138,.,.,299333.000000,117430.000000,,2.54903346675
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.956236,0.944313,0.529913,0.950237,5876,2585,83977437.000000,62855663.000000,0.000000,228499,.,.,126856.000000,85269.000000,,1.4877153479,218499,.,.,119472.000000,84376.000000,,1.41594766284,10000,.,.,7384.000000,893.000000,,8.26875699888,511386,.,.,325868.000000,163983.000000,,1.98720599086,227009,.,.,138569.000000,84020.000000,,1.6492382766,13387,.,.,7458.000000,5390.000000,,1.38367346939,270990,.,.,179841.000000,74573.000000,,2.41161010017
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.956236,0.944313,0.529913,0.950237,5876,2585,83977437.000000,62855663.000000,0.000000,228499,.,.,126856.000000,85269.000000,,1.4877153479,218499,.,.,119472.000000,84376.000000,,1.41594766284,10000,.,.,7384.000000,893.000000,,8.26875699888,511386,.,.,325868.000000,163983.000000,,1.98720599086,227009,.,.,138569.000000,84020.000000,,1.6492382766,13387,.,.,7458.000000,5390.000000,,1.38367346939,270990,.,.,179841.000000,74573.000000,,2.41161010017
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.96254,0.948791,0.886578,0.955616,132,87,38076769.000000,13780238.000000,0.000000,7448,.,.,4397.000000,2668.000000,,1.64805097451,7169,.,.,4169.000000,2661.000000,,1.56670424652,279,.,.,228.000000,7.000000,,32.5714285714,68179,.,.,48600.000000,17156.000000,,2.83282816507,7337,.,.,4614.000000,2635.000000,,1.75104364326,396,.,.,244.000000,149.000000,,1.63758389262,60446,.,.,43742.000000,14372.000000,,3.04355691623
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.96254,0.948791,0.886578,0.955616,132,87,38076769.000000,13780238.000000,0.000000,7448,.,.,4397.000000,2668.000000,,1.64805097451,7169,.,.,4169.000000,2661.000000,,1.56670424652,279,.,.,228.000000,7.000000,,32.5714285714,68179,.,.,48600.000000,17156.000000,,2.83282816507,7337,.,.,4614.000000,2635.000000,,1.75104364326,396,.,.,244.000000,149.000000,,1.63758389262,60446,.,.,43742.000000,14372.000000,,3.04355691623
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.932464,0.930074,0.598144,0.931268,1248,645,26604713.000000,19582480.000000,0.000000,32072,.,.,17726.000000,9246.000000,,1.91715336362,29906,.,.,16418.000000,9179.000000,,1.78864800087,2166,.,.,1308.000000,67.000000,,19.5223880597,87295,.,.,63372.000000,20201.000000,,3.13707242216,32627,.,.,22670.000000,9054.000000,,2.50386569472,2453,.,.,1228.000000,1179.000000,,1.04156064461,52215,.,.,39474.000000,9968.000000,,3.96007223114
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.932464,0.930074,0.598144,0.931268,1248,645,26604713.000000,19582480.000000,0.000000,32072,.,.,17726.000000,9246.000000,,1.91715336362,29906,.,.,16418.000000,9179.000000,,1.78864800087,2166,.,.,1308.000000,67.000000,,19.5223880597,87295,.,.,63372.000000,20201.000000,,3.13707242216,32627,.,.,22670.000000,9054.000000,,2.50386569472,2453,.,.,1228.000000,1179.000000,,1.04156064461,52215,.,.,39474.000000,9968.000000,,3.96007223114
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7857,.,.,5517.000000,2246.000000,,2.45636687444,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7857,.,.,5517.000000,2246.000000,,2.45636687444
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7857,.,.,5517.000000,2246.000000,,2.45636687444,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7857,.,.,5517.000000,2246.000000,,2.45636687444
