Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.966701,0.882446,0.434993,0.922654,10368,10241,2809068885,2547039401.000000,0.000000,520321,.,.,293844.000000,191493.000000,,1.53448951137,502995,.,.,282549.000000,189453.000000,,1.49139364381,17326,.,.,11295.000000,2040.000000,,5.53676470588,1044587,.,.,698331.000000,309317.000000,,2.25765476841,520819,.,.,322848.000000,188594.000000,,1.71186782188,69380,.,.,57870.000000,10366.000000,,5.58267412695,454388,.,.,317613.000000,110357.000000,,2.87805032757
INDEL,*,*,PASS,*,QUAL,*,0.966701,0.882446,0.434993,0.922654,10368,10241,2809068885,2547039401.000000,0.000000,520321,.,.,293844.000000,191493.000000,,1.53448951137,502995,.,.,282549.000000,189453.000000,,1.49139364381,17326,.,.,11295.000000,2040.000000,,5.53676470588,1044587,.,.,698331.000000,309317.000000,,2.25765476841,520819,.,.,322848.000000,188594.000000,,1.71186782188,69380,.,.,57870.000000,10366.000000,,5.58267412695,454388,.,.,317613.000000,110357.000000,,2.87805032757
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.965336,0.93486,0.528978,0.949853,4921,3187,83977437.000000,62855659.000000,0.000000,228595,.,.,126918.000000,85285.000000,,1.48816321745,220671,.,.,121821.000000,83980.000000,,1.45059537985,7924,.,.,5097.000000,1305.000000,,3.90574712644,520816,.,.,339485.000000,158643.000000,,2.13993053586,229336,.,.,141245.000000,83627.000000,,1.68898800627,15980,.,.,11698.000000,3537.000000,,3.30732258977,275500,.,.,186542.000000,71479.000000,,2.60974551966
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.965336,0.93486,0.528978,0.949853,4921,3187,83977437.000000,62855659.000000,0.000000,228595,.,.,126918.000000,85285.000000,,1.48816321745,220671,.,.,121821.000000,83980.000000,,1.45059537985,7924,.,.,5097.000000,1305.000000,,3.90574712644,520816,.,.,339485.000000,158643.000000,,2.13993053586,229336,.,.,141245.000000,83627.000000,,1.68898800627,15980,.,.,11698.000000,3537.000000,,3.30732258977,275500,.,.,186542.000000,71479.000000,,2.60974551966
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.968784,0.904809,0.884098,0.935704,120,144,38076769.000000,13780238.000000,0.000000,7400,.,.,4374.000000,2645.000000,,1.65368620038,7169,.,.,4209.000000,2618.000000,,1.6077158136,231,.,.,165.000000,27.000000,,6.11111111111,69973,.,.,51475.000000,15990.000000,,3.21919949969,7338,.,.,4658.000000,2592.000000,,1.79706790123,772,.,.,669.000000,100.000000,,6.69,61863,.,.,46148.000000,13298.000000,,3.47029628516
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.968784,0.904809,0.884098,0.935704,120,144,38076769.000000,13780238.000000,0.000000,7400,.,.,4374.000000,2645.000000,,1.65368620038,7169,.,.,4209.000000,2618.000000,,1.6077158136,231,.,.,165.000000,27.000000,,6.11111111111,69973,.,.,51475.000000,15990.000000,,3.21919949969,7338,.,.,4658.000000,2592.000000,,1.79706790123,772,.,.,669.000000,100.000000,,6.69,61863,.,.,46148.000000,13298.000000,,3.47029628516
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.936771,0.916159,0.598376,0.926351,1245,839,26604713.000000,19582480.000000,0.000000,31995,.,.,17689.000000,9200.000000,,1.9227173913,29972,.,.,16625.000000,9088.000000,,1.82933538732,2023,.,.,1064.000000,112.000000,,9.5,88767,.,.,65943.000000,19044.000000,,3.46266540643,32662,.,.,22820.000000,8962.000000,,2.54630662798,2989,.,.,1962.000000,941.000000,,2.08501594049,53116,.,.,41161.000000,9141.000000,,4.50289902636
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.936771,0.916159,0.598376,0.926351,1245,839,26604713.000000,19582480.000000,0.000000,31995,.,.,17689.000000,9200.000000,,1.9227173913,29972,.,.,16625.000000,9088.000000,,1.82933538732,2023,.,.,1064.000000,112.000000,,9.5,88767,.,.,65943.000000,19044.000000,,3.46266540643,32662,.,.,22820.000000,8962.000000,,2.54630662798,2989,.,.,1962.000000,941.000000,,2.08501594049,53116,.,.,41161.000000,9141.000000,,4.50289902636
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7670,.,.,6699.000000,868.000000,,7.71774193548,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7670,.,.,6699.000000,868.000000,,7.71774193548
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7670,.,.,6699.000000,868.000000,,7.71774193548,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,7670,.,.,6699.000000,868.000000,,7.71774193548
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,ALL,*,QUAL,*,0.957255,0.912122,0.830913,0.934144,405,391,119934799.000000,20704494.000000,0.000000,17078,.,.,10157.000000,5466.000000,,1.85821441639,16348,.,.,9700.000000,5402.000000,,1.79563124769,730,.,.,457.000000,64.000000,,7.140625,109967,.,.,81939.000000,23941.000000,,3.42253874107,16960,.,.,11291.000000,5337.000000,,2.11560801949,1634,.,.,1293.000000,316.000000,,4.0917721519,91373,.,.,69355.000000,18288.000000,,3.79237751531
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,PASS,*,QUAL,*,0.957255,0.912122,0.830913,0.934144,405,391,119934799.000000,20704494.000000,0.000000,17078,.,.,10157.000000,5466.000000,,1.85821441639,16348,.,.,9700.000000,5402.000000,,1.79563124769,730,.,.,457.000000,64.000000,,7.140625,109967,.,.,81939.000000,23941.000000,,3.42253874107,16960,.,.,11291.000000,5337.000000,,2.11560801949,1634,.,.,1293.000000,316.000000,,4.0917721519,91373,.,.,69355.000000,18288.000000,,3.79237751531
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,ALL,*,QUAL,*,0.943036,0.938324,0.427173,0.940674,3329,1650,38085246.000000,29892679.000000,0.000000,93936,.,.,49928.000000,27055.000000,,1.84542598411,88585,.,.,47007.000000,26773.000000,,1.75576140141,5351,.,.,2921.000000,282.000000,,10.3581560284,180613,.,.,126483.000000,43298.000000,,2.92122037969,97079,.,.,65912.000000,26515.000000,,2.48583820479,6381,.,.,3516.000000,2560.000000,,1.3734375,77153,.,.,57055.000000,14223.000000,,4.01146031076
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,PASS,*,QUAL,*,0.943036,0.938324,0.427173,0.940674,3329,1650,38085246.000000,29892679.000000,0.000000,93936,.,.,49928.000000,27055.000000,,1.84542598411,88585,.,.,47007.000000,26773.000000,,1.75576140141,5351,.,.,2921.000000,282.000000,,10.3581560284,180613,.,.,126483.000000,43298.000000,,2.92122037969,97079,.,.,65912.000000,26515.000000,,2.48583820479,6381,.,.,3516.000000,2560.000000,,1.3734375,77153,.,.,57055.000000,14223.000000,,4.01146031076
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,ALL,*,QUAL,*,0.958296,0.93335,0.532434,0.945658,8715,5277,249348603.000000,121472000.000000,0.000000,336634,.,.,184737.000000,117089.000000,,1.57774855025,322595,.,.,176332.000000,115442.000000,,1.52745101436,14039,.,.,8405.000000,1647.000000,,5.10321797207,780724,.,.,525115.000000,219609.000000,,2.39113606455,340710,.,.,216678.000000,114774.000000,,1.88786658999,24330,.,.,16807.000000,6449.000000,,2.6061404869,415684,.,.,291630.000000,98386.000000,,2.96414123961
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,PASS,*,QUAL,*,0.958296,0.93335,0.532434,0.945658,8715,5277,249348603.000000,121472000.000000,0.000000,336634,.,.,184737.000000,117089.000000,,1.57774855025,322595,.,.,176332.000000,115442.000000,,1.52745101436,14039,.,.,8405.000000,1647.000000,,5.10321797207,780724,.,.,525115.000000,219609.000000,,2.39113606455,340710,.,.,216678.000000,114774.000000,,1.88786658999,24330,.,.,16807.000000,6449.000000,,2.6061404869,415684,.,.,291630.000000,98386.000000,,2.96414123961
INDEL,*,GRCh38_BadPromoters.bed.gz,ALL,*,QUAL,*,0.964286,0.846939,0.582979,0.901811,2,2,197273.000000,149914.000000,0.000000,84,.,.,49.000000,31.000000,,1.58064516129,81,.,.,47.000000,31.000000,,1.51612903226,3,.,.,2.000000,0.000000,,,235,.,.,143.000000,84.000000,,1.70238095238,83,.,.,51.000000,31.000000,,1.64516129032,15,.,.,13.000000,2.000000,,6.5,137,.,.,79.000000,51.000000,,1.54901960784
INDEL,*,GRCh38_BadPromoters.bed.gz,PASS,*,QUAL,*,0.964286,0.846939,0.582979,0.901811,2,2,197273.000000,149914.000000,0.000000,84,.,.,49.000000,31.000000,,1.58064516129,81,.,.,47.000000,31.000000,,1.51612903226,3,.,.,2.000000,0.000000,,,235,.,.,143.000000,84.000000,,1.70238095238,83,.,.,51.000000,31.000000,,1.64516129032,15,.,.,13.000000,2.000000,,6.5,137,.,.,79.000000,51.000000,,1.54901960784
