Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.970877,0.837955,0.417403,0.899532,7957,7392,2809068885,2547105669.000000,0.000000,526114,.,.,296723.000000,194170.000000,,1.52816088994,510792,.,.,287998.000000,191163.000000,,1.50655723126,15322,.,.,8725.000000,3007.000000,,2.90156301962,1083554,.,.,732562.000000,315417.000000,,2.32251907792,528980,.,.,329170.000000,190279.000000,,1.72993341357,102295,.,.,95538.000000,5956.000000,,16.0406312962,452279,.,.,307854.000000,119182.000000,,2.58305784431
INDEL,*,*,PASS,*,QUAL,*,0.88071,0.832219,0.414158,0.855778,3391,7138,2809068885,2547105669.000000,0.000000,526114,.,.,296723.000000,194170.000000,,1.52816088994,463354,.,.,287997.000000,143727.000000,,2.00377799578,62760,.,.,8726.000000,50443.000000,,0.172987332236,988108,.,.,732562.000000,219971.000000,,3.33026626237,481751,.,.,329170.000000,143050.000000,,2.30108353722,97124,.,.,95538.000000,785.000000,,121.704458599,409233,.,.,307854.000000,76136.000000,,4.04347483451
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.971513,0.933747,0.52835,0.952256,3749,2362,83977437.000000,62855671.000000,0.000000,230210,.,.,127695.000000,86040.000000,,1.48413528591,223652,.,.,124297.000000,84036.000000,,1.47909229378,6558,.,.,3398.000000,2004.000000,,1.69560878244,528159,.,.,346951.000000,159308.000000,,2.17786300751,232602,.,.,144339.000000,83677.000000,,1.72495428851,16504,.,.,13817.000000,2042.000000,,6.76640548482,279053,.,.,188795.000000,73589.000000,,2.56553289214
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.877633,0.934108,0.527869,0.90499,2337,2301,83977437.000000,62855671.000000,0.000000,230210,.,.,127695.000000,86040.000000,,1.48413528591,202040,.,.,124297.000000,62424.000000,,1.99117326669,28170,.,.,3398.000000,23616.000000,,0.143885501355,478596,.,.,346951.000000,109745.000000,,3.16142876669,211071,.,.,144339.000000,62146.000000,,2.32257908795,14889,.,.,13817.000000,427.000000,,32.3583138173,252636,.,.,188795.000000,47172.000000,,4.00226829475
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.969511,0.90668,0.880742,0.937043,103,78,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,7282,.,.,4263.000000,2677.000000,,1.59245423982,229,.,.,165.000000,22.000000,,7.5,68918,.,.,49147.000000,17403.000000,,2.82405332414,7452,.,.,4715.000000,2651.000000,,1.77857412297,767,.,.,652.000000,113.000000,,5.76991150442,60699,.,.,43780.000000,14639.000000,,2.99064143726
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.885235,0.910995,0.881852,0.897931,22,67,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,6649,.,.,4263.000000,2044.000000,,2.08561643836,862,.,.,165.000000,655.000000,,0.251908396947,63429,.,.,49147.000000,11914.000000,,4.12514688602,6827,.,.,4715.000000,2026.000000,,2.32724580454,667,.,.,652.000000,13.000000,,50.1538461538,55935,.,.,43780.000000,9875.000000,,4.43341772152
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.935679,0.930222,0.598783,0.932943,1163,499,26604713.000000,19582480.000000,0.000000,32369,.,.,17869.000000,9352.000000,,1.91071428571,30287,.,.,16782.000000,9201.000000,,1.82393218128,2082,.,.,1087.000000,151.000000,,7.19867549669,88441,.,.,64167.000000,20743.000000,,3.09342910861,33008,.,.,23041.000000,9081.000000,,2.53727563044,2476,.,.,1399.000000,1045.000000,,1.33875598086,52957,.,.,39727.000000,10617.000000,,3.74182914194
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.85965,0.952698,0.600925,0.903785,326,422,26604713.000000,19582480.000000,0.000000,32369,.,.,17869.000000,9352.000000,,1.91071428571,27826,.,.,16781.000000,6742.000000,,2.48902402848,4543,.,.,1088.000000,2610.000000,,0.416858237548,80416,.,.,64167.000000,12718.000000,,5.04536876867,30574,.,.,23041.000000,6647.000000,,3.46637580864,1518,.,.,1399.000000,87.000000,,16.0804597701,48324,.,.,39727.000000,5984.000000,,6.63887032086
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6420,.,.,2852.000000,3433.000000,,0.830760267987,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,6420,.,.,2852.000000,3433.000000,,0.830760267987
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4525,.,.,2852.000000,1538.000000,,1.85435630689,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4525,.,.,2852.000000,1538.000000,,1.85435630689
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,ALL,*,QUAL,*,0.957431,0.920707,0.826277,0.93871,374,226,119934799.000000,20704494.000000,0.000000,17313,.,.,10270.000000,5578.000000,,1.8411617067,16576,.,.,9808.000000,5520.000000,,1.7768115942,737,.,.,462.000000,58.000000,,7.96551724138,107441,.,.,75009.000000,28547.000000,,2.62756156514,17185,.,.,11402.000000,5454.000000,,2.09057572424,1480,.,.,1118.000000,348.000000,,3.21264367816,88776,.,.,62489.000000,22745.000000,,2.74737304902
INDEL,*,GRCh38_AllTandemRepeats_gt100bp_slop5.bed.gz,PASS,*,QUAL,*,0.877202,0.931229,0.825179,0.903409,113,198,119934799.000000,20704494.000000,0.000000,17313,.,.,10270.000000,5578.000000,,1.8411617067,15187,.,.,9807.000000,4133.000000,,2.37285264941,2126,.,.,463.000000,1445.000000,,0.320415224913,97151,.,.,75009.000000,18257.000000,,4.10850632634,15816,.,.,11402.000000,4085.000000,,2.7911872705,1168,.,.,1118.000000,36.000000,,31.0555555556,80167,.,.,62489.000000,14136.000000,,4.42055744199
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,ALL,*,QUAL,*,0.9435,0.948083,0.426963,0.945786,3069,953,38085246.000000,29892681.000000,0.000000,95080,.,.,50472.000000,27514.000000,,1.83441157229,89708,.,.,47624.000000,27092.000000,,1.75786209951,5372,.,.,2848.000000,422.000000,,6.74881516588,180971,.,.,124920.000000,45621.000000,,2.73821266522,98319,.,.,66791.000000,26837.000000,,2.4887655103,5384,.,.,2546.000000,2713.000000,,0.938444526355,77268,.,.,55583.000000,16071.000000,,3.45859000684
INDEL,*,GRCh38_AllTandemRepeats_lt51bp_slop5.bed.gz,PASS,*,QUAL,*,0.863136,0.968659,0.429041,0.912858,824,805,38085246.000000,29892681.000000,0.000000,95080,.,.,50472.000000,27514.000000,,1.83441157229,82067,.,.,47623.000000,19453.000000,,2.44810569064,13013,.,.,2849.000000,8061.000000,,0.353430095522,164073,.,.,124920.000000,28723.000000,,4.34912787661,90743,.,.,66791.000000,19261.000000,,3.46768080577,2936,.,.,2546.000000,265.000000,,9.60754716981,70394,.,.,55583.000000,9197.000000,,6.0436011743
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,ALL,*,QUAL,*,0.962585,0.935804,0.53048,0.949006,7244,3575,249348603.000000,121472014.000000,0.000000,339572,.,.,186145.000000,118382.000000,,1.57240965687,326867,.,.,179497.000000,115907.000000,,1.54862950469,12705,.,.,6648.000000,2475.000000,,2.68606060606,786096,.,.,524842.000000,226539.000000,,2.31678430645,345394,.,.,220744.000000,115234.000000,,1.91561518302,23694,.,.,17756.000000,5153.000000,,3.4457597516,417008,.,.,286342.000000,106152.000000,,2.69747155023
INDEL,*,GRCh38_AllTandemRepeatsandHomopolymers_slop5.bed.gz,PASS,*,QUAL,*,0.873202,0.942412,0.530264,0.906488,3281,3333,249348603.000000,121472014.000000,0.000000,339572,.,.,186145.000000,118382.000000,,1.57240965687,296515,.,.,179496.000000,85557.000000,,2.09796977454,43057,.,.,6649.000000,32825.000000,,0.202559025133,712024,.,.,524842.000000,152467.000000,,3.44233178327,315202,.,.,220744.000000,85042.000000,,2.59570565133,19261,.,.,17756.000000,720.000000,,24.6611111111,377561,.,.,286342.000000,66705.000000,,4.29266171951
INDEL,*,GRCh38_BadPromoters.bed.gz,ALL,*,QUAL,*,0.965116,0.923913,0.60515,0.944065,0,0,197273.000000,149914.000000,0.000000,86,.,.,50.000000,32.000000,,1.5625,83,.,.,47.000000,32.000000,,1.46875,3,.,.,3.000000,0.000000,,,233,.,.,135.000000,87.000000,,1.55172413793,85,.,.,51.000000,32.000000,,1.59375,7,.,.,7.000000,0.000000,,,141,.,.,77.000000,55.000000,,1.4
INDEL,*,GRCh38_BadPromoters.bed.gz,PASS,*,QUAL,*,0.906977,0.91954,0.587678,0.913215,0,0,197273.000000,149914.000000,0.000000,86,.,.,50.000000,32.000000,,1.5625,78,.,.,47.000000,27.000000,,1.74074074074,8,.,.,3.000000,5.000000,,0.6,211,.,.,135.000000,65.000000,,2.07692307692,80,.,.,51.000000,27.000000,,1.88888888889,7,.,.,7.000000,0.000000,,,124,.,.,77.000000,38.000000,,2.02631578947
INDEL,*,GRCh38_HG001_GIABv3.2.2_compoundhet_slop50.bed.gz,ALL,*,QUAL,*,0.926329,0.935812,0.522782,0.931047,1667,676,8094883.000000,4475199.000000,0.000000,33039,.,.,10703.000000,10546.000000,,1.01488716101,30605,.,.,9935.000000,10238.000000,,0.970404375855,2434,.,.,768.000000,308.000000,,2.49350649351,83574,.,.,54452.000000,21293.000000,,2.55727234302,37323,.,.,23916.000000,10179.000000,,2.34954317713,2560,.,.,1215.000000,1186.000000,,1.02445193929,43691,.,.,29321.000000,9928.000000,,2.9533642224
INDEL,*,GRCh38_HG001_GIABv3.2.2_compoundhet_slop50.bed.gz,PASS,*,QUAL,*,0.832713,0.957496,0.525697,0.890755,722,611,8094883.000000,4475199.000000,0.000000,33039,.,.,10703.000000,10546.000000,,1.01488716101,27512,.,.,9935.000000,7145.000000,,1.39048285514,5527,.,.,768.000000,3401.000000,,0.225815936489,75397,.,.,54452.000000,13116.000000,,4.15157060079,34241,.,.,23916.000000,7097.000000,,3.3698745949,1520,.,.,1215.000000,146.000000,,8.32191780822,39636,.,.,29321.000000,5873.000000,,4.99250808786
INDEL,*,GRCh38_HG001_GIABv3.2.2_varswithin50bp.bed.gz,ALL,*,QUAL,*,0.977192,0.961946,0.442476,0.969509,892,1031,62683977.000000,53388320.000000,0.000000,75719,.,.,37554.000000,33469.000000,,1.1220532433,73992,.,.,36773.000000,32985.000000,,1.11484007882,1727,.,.,781.000000,484.000000,,1.61363636364,140837,.,.,84969.000000,51723.000000,,1.64277014094,75532,.,.,41643.000000,32570.000000,,1.27856923549,2988,.,.,2293.000000,601.000000,,3.8153078203,62317,.,.,41033.000000,18552.000000,,2.21178309616
INDEL,*,GRCh38_HG001_GIABv3.2.2_varswithin50bp.bed.gz,PASS,*,QUAL,*,0.879502,0.965051,0.444513,0.920293,433,995,62683977.000000,53388320.000000,0.000000,75719,.,.,37554.000000,33469.000000,,1.1220532433,66595,.,.,36773.000000,25588.000000,,1.43711896201,9124,.,.,781.000000,7881.000000,,0.0990990990991,127281,.,.,84969.000000,38167.000000,,2.22624256557,68232,.,.,41643.000000,25270.000000,,1.64792243767,2471,.,.,2293.000000,84.000000,,27.2976190476,56578,.,.,41033.000000,12813.000000,,3.20245063607
INDEL,*,GRCh38_HG001_GIABv3.3.2_RTG_PG_v3.3.2_SVs_alldifficultregions.bed.gz,ALL,*,QUAL,*,0.963297,0.918364,0.511063,0.940294,7403,4313,663294362.000000,433744676.000000,0.000000,381607,.,.,209801.000000,136655.000000,,1.5352603271,367601,.,.,202274.000000,133764.000000,,1.51217068868,14006,.,.,7527.000000,2891.000000,,2.60359737115,859249,.,.,570450.000000,253489.000000,,2.2503935082,385822,.,.,243460.000000,132894.000000,,1.83198639517,34297,.,.,28159.000000,5348.000000,,5.2653328347,439130,.,.,298831.000000,115247.000000,,2.59296120506
