Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,ALL,*,QUAL,*,0.902643,0.825784,0.42325,0.862505,27590,9678,2809068885,2547105669.000000,0.000000,526114,.,.,296723.000000,194170.000000,,1.52816088994,474893,.,.,256298.000000,191693.000000,,1.33702326115,51221,.,.,40425.000000,2477.000000,,16.3201453371,1029550,.,.,608731.000000,389680.000000,,1.56213046602,490345,.,.,291608.000000,190837.000000,,1.52804749603,103448,.,.,65429.000000,37011.000000,,1.76782578152,435757,.,.,251694.000000,161832.000000,,1.55527954916
INDEL,*,*,PASS,*,QUAL,*,0.726132,0.854915,0.408312,0.785278,3616,7229,2809068885,2547105669.000000,0.000000,526114,.,.,296723.000000,194170.000000,,1.52816088994,382028,.,.,256293.000000,98838.000000,,2.59306137316,144086,.,.,40430.000000,95332.000000,,0.424096840515,786546,.,.,608731.000000,146676.000000,,4.15017453435,397869,.,.,291608.000000,98361.000000,,2.96467095698,67521,.,.,65429.000000,1084.000000,,60.3588560886,321156,.,.,251694.000000,47231.000000,,5.32900002117
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,ALL,*,QUAL,*,0.906198,0.895237,0.530263,0.900684,12105,3726,83977437.000000,62855671.000000,0.000000,230209,.,.,127694.000000,86040.000000,,1.48412366341,208615,.,.,111150.000000,84433.000000,,1.31642841069,21594,.,.,16544.000000,1607.000000,,10.294959552,514215,.,.,300583.000000,192954.000000,,1.55779615867,216241,.,.,128346.000000,84093.000000,,1.52623880704,25305,.,.,12377.000000,12030.000000,,1.02884455528,272669,.,.,159860.000000,96831.000000,,1.65091757805
INDEL,*,GRCh38_AllHomopolymers_gt6bp_imperfectgt10bp_slop5.bed.gz,PASS,*,QUAL,*,0.724368,0.926167,0.521743,0.812931,2714,3015,83977437.000000,62855671.000000,0.000000,230209,.,.,127694.000000,86040.000000,,1.48412366341,166756,.,.,111150.000000,42574.000000,,2.61074834406,63453,.,.,16544.000000,43466.000000,,0.380619334652,394014,.,.,300583.000000,72753.000000,,4.13155471252,174527,.,.,128346.000000,42379.000000,,3.02852828052,13913,.,.,12377.000000,638.000000,,19.3996865204,205574,.,.,159860.000000,29736.000000,,5.37597524886
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.87272,0.857326,0.878205,0.864955,471,122,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,6555,.,.,3607.000000,2674.000000,,1.34891548242,956,.,.,821.000000,25.000000,,32.84,63993,.,.,35885.000000,26495.000000,,1.35440649179,6682,.,.,3963.000000,2649.000000,,1.49603624009,1112,.,.,492.000000,619.000000,,0.794830371567,56199,.,.,31430.000000,23227.000000,,1.35316657338
INDEL,*,GRCh38_AllTandemRepeats_201to10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.68606,0.911283,0.870493,0.782794,27,63,38076769.000000,13780238.000000,0.000000,7511,.,.,4428.000000,2699.000000,,1.64060763246,5153,.,.,3607.000000,1272.000000,,2.8356918239,2358,.,.,821.000000,1427.000000,,0.575332866153,44824,.,.,35885.000000,7326.000000,,4.89830739831,5290,.,.,3963.000000,1257.000000,,3.15274463007,515,.,.,492.000000,22.000000,,22.3636363636,39019,.,.,31430.000000,6047.000000,,5.19761865388
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,ALL,*,QUAL,*,0.850629,0.876941,0.594347,0.863584,2811,597,26604713.000000,19582480.000000,0.000000,32369,.,.,17869.000000,9352.000000,,1.91071428571,27534,.,.,14696.000000,9250.000000,,1.58875675676,4835,.,.,3173.000000,102.000000,,31.1078431373,83675,.,.,53672.000000,27330.000000,,1.96384924991,29766,.,.,19908.000000,9131.000000,,2.18026503121,4177,.,.,967.000000,3189.000000,,0.303229852618,49732,.,.,32797.000000,15010.000000,,2.18500999334
INDEL,*,GRCh38_AllTandemRepeats_51to200bp_slop5.bed.gz,PASS,*,QUAL,*,0.705274,0.959137,0.595392,0.812845,232,306,26604713.000000,19582480.000000,0.000000,32369,.,.,17869.000000,9352.000000,,1.91071428571,22829,.,.,14694.000000,4549.000000,,3.23016047483,9540,.,.,3175.000000,4803.000000,,0.661045180096,64717,.,.,53672.000000,8372.000000,,6.41089345437,25115,.,.,19908.000000,4480.000000,,4.44375,1070,.,.,967.000000,82.000000,,11.7926829268,38532,.,.,32797.000000,3810.000000,,8.60813648294
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,ALL,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3858,.,.,1245.000000,2582.000000,,0.482184353215,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,3858,.,.,1245.000000,2582.000000,,0.482184353215
INDEL,*,GRCh38_AllTandemRepeats_gt10000bp_slop5.bed.gz,PASS,*,QUAL,*,0.0,,1.0,,0,0,71877742.000000,0.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1502,.,.,1245.000000,226.000000,,5.50884955752,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,1502,.,.,1245.000000,226.000000,,5.50884955752
